Label,Name,ID,Namespace,Abs­tract,Substi­tu­tion Group,Type,Per­iod Type,Bal­ance,Nillable,Typed Domain Ref,Facets,Doc­u­men­ta­tion
esrs:NUTS_DK032,NUTS_DK032,esrs_NUTS_DK032,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_DK04,NUTS_DK04,esrs_NUTS_DK04,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_DK041,NUTS_DK041,esrs_NUTS_DK041,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_DK042,NUTS_DK042,esrs_NUTS_DK042,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_DK05,NUTS_DK05,esrs_NUTS_DK05,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_DK050,NUTS_DK050,esrs_NUTS_DK050,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_DKZ,NUTS_DKZ,esrs_NUTS_DKZ,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_DKZZ,NUTS_DKZZ,esrs_NUTS_DKZZ,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_DKZZZ,NUTS_DKZZZ,esrs_NUTS_DKZZZ,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_EE0,NUTS_EE0,esrs_NUTS_EE0,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_EE00,NUTS_EE00,esrs_NUTS_EE00,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_EE001,NUTS_EE001,esrs_NUTS_EE001,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_EE004,NUTS_EE004,esrs_NUTS_EE004,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_EE008,NUTS_EE008,esrs_NUTS_EE008,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_EE009,NUTS_EE009,esrs_NUTS_EE009,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_EE00A,NUTS_EE00A,esrs_NUTS_EE00A,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_EEZ,NUTS_EEZ,esrs_NUTS_EEZ,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_EEZZ,NUTS_EEZZ,esrs_NUTS_EEZZ,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_EEZZZ,NUTS_EEZZZ,esrs_NUTS_EEZZZ,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_EL3,NUTS_EL3,esrs_NUTS_EL3,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_EL30,NUTS_EL30,esrs_NUTS_EL30,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_EL301,NUTS_EL301,esrs_NUTS_EL301,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_EL302,NUTS_EL302,esrs_NUTS_EL302,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_EL303,NUTS_EL303,esrs_NUTS_EL303,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_EL304,NUTS_EL304,esrs_NUTS_EL304,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_EL305,NUTS_EL305,esrs_NUTS_EL305,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_EL306,NUTS_EL306,esrs_NUTS_EL306,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_EL307,NUTS_EL307,esrs_NUTS_EL307,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_EL4,NUTS_EL4,esrs_NUTS_EL4,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_EL41,NUTS_EL41,esrs_NUTS_EL41,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_EL411,NUTS_EL411,esrs_NUTS_EL411,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_EL412,NUTS_EL412,esrs_NUTS_EL412,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_EL413,NUTS_EL413,esrs_NUTS_EL413,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_EL42,NUTS_EL42,esrs_NUTS_EL42,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_EL421,NUTS_EL421,esrs_NUTS_EL421,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_EL422,NUTS_EL422,esrs_NUTS_EL422,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_EL43,NUTS_EL43,esrs_NUTS_EL43,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_EL431,NUTS_EL431,esrs_NUTS_EL431,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_EL432,NUTS_EL432,esrs_NUTS_EL432,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_EL433,NUTS_EL433,esrs_NUTS_EL433,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_EL434,NUTS_EL434,esrs_NUTS_EL434,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_EL5,NUTS_EL5,esrs_NUTS_EL5,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_EL51,NUTS_EL51,esrs_NUTS_EL51,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_EL511,NUTS_EL511,esrs_NUTS_EL511,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_EL512,NUTS_EL512,esrs_NUTS_EL512,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_EL513,NUTS_EL513,esrs_NUTS_EL513,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_EL514,NUTS_EL514,esrs_NUTS_EL514,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_EL515,NUTS_EL515,esrs_NUTS_EL515,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_EL52,NUTS_EL52,esrs_NUTS_EL52,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_EL521,NUTS_EL521,esrs_NUTS_EL521,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_EL522,NUTS_EL522,esrs_NUTS_EL522,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_EL523,NUTS_EL523,esrs_NUTS_EL523,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_EL524,NUTS_EL524,esrs_NUTS_EL524,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_EL525,NUTS_EL525,esrs_NUTS_EL525,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_EL526,NUTS_EL526,esrs_NUTS_EL526,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_EL527,NUTS_EL527,esrs_NUTS_EL527,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_EL53,NUTS_EL53,esrs_NUTS_EL53,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_EL531,NUTS_EL531,esrs_NUTS_EL531,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_EL532,NUTS_EL532,esrs_NUTS_EL532,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_EL533,NUTS_EL533,esrs_NUTS_EL533,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_EL54,NUTS_EL54,esrs_NUTS_EL54,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_EL541,NUTS_EL541,esrs_NUTS_EL541,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_EL542,NUTS_EL542,esrs_NUTS_EL542,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_EL543,NUTS_EL543,esrs_NUTS_EL543,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_EL6,NUTS_EL6,esrs_NUTS_EL6,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_EL61,NUTS_EL61,esrs_NUTS_EL61,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_EL611,NUTS_EL611,esrs_NUTS_EL611,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_EL612,NUTS_EL612,esrs_NUTS_EL612,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_EL613,NUTS_EL613,esrs_NUTS_EL613,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_EL62,NUTS_EL62,esrs_NUTS_EL62,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_EL621,NUTS_EL621,esrs_NUTS_EL621,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_EL622,NUTS_EL622,esrs_NUTS_EL622,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_EL623,NUTS_EL623,esrs_NUTS_EL623,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_EL624,NUTS_EL624,esrs_NUTS_EL624,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_EL63,NUTS_EL63,esrs_NUTS_EL63,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_EL631,NUTS_EL631,esrs_NUTS_EL631,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_EL632,NUTS_EL632,esrs_NUTS_EL632,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_EL633,NUTS_EL633,esrs_NUTS_EL633,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_EL64,NUTS_EL64,esrs_NUTS_EL64,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_EL641,NUTS_EL641,esrs_NUTS_EL641,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_EL642,NUTS_EL642,esrs_NUTS_EL642,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_EL643,NUTS_EL643,esrs_NUTS_EL643,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_EL644,NUTS_EL644,esrs_NUTS_EL644,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_EL645,NUTS_EL645,esrs_NUTS_EL645,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_EL65,NUTS_EL65,esrs_NUTS_EL65,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_EL651,NUTS_EL651,esrs_NUTS_EL651,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_EL652,NUTS_EL652,esrs_NUTS_EL652,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_EL653,NUTS_EL653,esrs_NUTS_EL653,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_ELZ,NUTS_ELZ,esrs_NUTS_ELZ,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_ELZZ,NUTS_ELZZ,esrs_NUTS_ELZZ,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_ELZZZ,NUTS_ELZZZ,esrs_NUTS_ELZZZ,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_ES1,NUTS_ES1,esrs_NUTS_ES1,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_ES11,NUTS_ES11,esrs_NUTS_ES11,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_ES111,NUTS_ES111,esrs_NUTS_ES111,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_ES112,NUTS_ES112,esrs_NUTS_ES112,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_ES113,NUTS_ES113,esrs_NUTS_ES113,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_ES114,NUTS_ES114,esrs_NUTS_ES114,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_ES12,NUTS_ES12,esrs_NUTS_ES12,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_ES120,NUTS_ES120,esrs_NUTS_ES120,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_ES13,NUTS_ES13,esrs_NUTS_ES13,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_ES130,NUTS_ES130,esrs_NUTS_ES130,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_ES2,NUTS_ES2,esrs_NUTS_ES2,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_ES21,NUTS_ES21,esrs_NUTS_ES21,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_ES211,NUTS_ES211,esrs_NUTS_ES211,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_ES212,NUTS_ES212,esrs_NUTS_ES212,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_ES213,NUTS_ES213,esrs_NUTS_ES213,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_ES22,NUTS_ES22,esrs_NUTS_ES22,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_ES220,NUTS_ES220,esrs_NUTS_ES220,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_ES23,NUTS_ES23,esrs_NUTS_ES23,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_ES230,NUTS_ES230,esrs_NUTS_ES230,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_ES24,NUTS_ES24,esrs_NUTS_ES24,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_ES241,NUTS_ES241,esrs_NUTS_ES241,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_ES242,NUTS_ES242,esrs_NUTS_ES242,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_ES243,NUTS_ES243,esrs_NUTS_ES243,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_ES3,NUTS_ES3,esrs_NUTS_ES3,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_ES30,NUTS_ES30,esrs_NUTS_ES30,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_ES300,NUTS_ES300,esrs_NUTS_ES300,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_ES4,NUTS_ES4,esrs_NUTS_ES4,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_ES41,NUTS_ES41,esrs_NUTS_ES41,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_ES411,NUTS_ES411,esrs_NUTS_ES411,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_ES412,NUTS_ES412,esrs_NUTS_ES412,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_ES413,NUTS_ES413,esrs_NUTS_ES413,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_ES414,NUTS_ES414,esrs_NUTS_ES414,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_ES415,NUTS_ES415,esrs_NUTS_ES415,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_ES416,NUTS_ES416,esrs_NUTS_ES416,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_ES417,NUTS_ES417,esrs_NUTS_ES417,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_ES418,NUTS_ES418,esrs_NUTS_ES418,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_ES419,NUTS_ES419,esrs_NUTS_ES419,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_ES42,NUTS_ES42,esrs_NUTS_ES42,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_ES421,NUTS_ES421,esrs_NUTS_ES421,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_ES422,NUTS_ES422,esrs_NUTS_ES422,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_ES423,NUTS_ES423,esrs_NUTS_ES423,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_ES424,NUTS_ES424,esrs_NUTS_ES424,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_ES425,NUTS_ES425,esrs_NUTS_ES425,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_ES43,NUTS_ES43,esrs_NUTS_ES43,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_ES431,NUTS_ES431,esrs_NUTS_ES431,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_ES432,NUTS_ES432,esrs_NUTS_ES432,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_ES5,NUTS_ES5,esrs_NUTS_ES5,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_ES51,NUTS_ES51,esrs_NUTS_ES51,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_ES511,NUTS_ES511,esrs_NUTS_ES511,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
esrs:NUTS_ES512,NUTS_ES512,esrs_NUTS_ES512,https://xbrl.efrag.org/taxonomy/esrs/2023-12-22,true,xbrli:item,dtr-types:domainItemType,duration,,true,,length=0,
